pk,Parameter Source Pipeline,Detection Pipeline(s),TIC,Full TOI ID,TOI Disposition,TIC Right Ascension,TIC Declination,TIC Right Ascension 2015.5,TIC Declination 2015.5,TMag Value,TMag Uncertainty,Orbital Epoch Value,Epoch Uncertainty,Orbital Period (days) Value,Orbital Period Uncertainty,Transit Duration (hours) Value,Transit Duration (hours) Uncertainty,Transit Depth Value,Transit Depth Uncertainty,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Planet Number,Star Radius Value,Star Radius Uncertainty,Planet Radius Value,Planet Radius Uncertainty,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,Master,SG1a,SG1b,SG2,SG3,SG4,SG5,Alerted,Updated
1369938,qlp-s87-faintsearch,FAINT,279909537,7648.01,PC,100.573719303,-2.27756990407,100.573709568,-2.27758829839,13.042,0.0258,3688.010282221655,0.0021696277478124,2.6399819306387644,4.597004660784841e-06,1.275066721732692,0.2704655461625816,8194.910166346297,719.496407725646,"[6, 33, 87]",found in faint-star QLP search,3.99477,,1,1.91398,,16.56313138294396,1.124509339933376,1466.3518048170945,6475.0,123.0,762.7455922058958,38.14050962874461,False,3,4,3,3,4,4,4,2026-01-15 22:14:04.405010+00:00,2026-01-15 20:17:46.900000+00:00
149976,qlp-s82-ffi,QLP,101929303,1171.01,EB,299.2738442,35.9883563,299.273862396,35.9883588122,10.307,0.011,3541.3814888,0.0013389,11.1876137,2.28e-05,3.183,0.692,4924.0,7552.54,"[14, 54, 55, 74, 75, 81, 82]",retired as TFOP FP/NEB,4.06,0.08,1,2.05,0.07,31.8624,6.10264,1499.0,7266.0,195.8,838.609,37.0,False,5,5,5,5,5,5,5,2019-09-03 15:31:11+00:00,2024-10-07 14:57:21.682000+00:00
211799,qlp-s97-ffi,SPOC,149349867,2392.02,PC,83.783613,-64.116511,83.7837025587,-64.1166203761,10.358,0.018,3984.9467856998585,0.0024819189339808,3.4072162493047204,6.074647562949428e-06,3.858377620814908,0.3893823939708929,289.0451375112903,12.982913741855382,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 27, 28, 29, 30, 32, 33, 35, 36, 37, 38, 39, 61, 63, 64, 66, 67, 68, 69, 87, 88, 90, 93, 94, 95, 96, 97]",potential multi,3.87,0.16,2,1.76,0.09,2.747038322783314,0.1541413039469033,2217.9546303655734,6187.3,197.3,4017.335232210701,96.50183367275274,False,2,4,1,1,4,4,4,2021-07-28 20:17:26.570275+00:00,2026-04-09 22:11:54.300000+00:00
271202,qlp-s56-faintsearch,FAINT,269488987,6124.01,PC,315.2202183,39.3917614,315.220171023,39.3917897177,12.31,0.006,2850.4658265,0.0003833,2.8474853,1.9e-06,2.303,0.109,22441.0,637.096,"[15, 55, 56]",found in faint-star QLP search,4.53,0.09,1,0.84,0.05,12.7345,0.775303,1119.0,5149.0,125.9,260.51,97.0,False,3,4,3,3,4,4,4,2023-03-30 21:13:36.441135+00:00,2024-08-22 15:41:09.420339+00:00
201104,spoc-s61-b0A,FAINT,146836153,2879.01,EB,124.3192438,-30.6328351,124.319316836,-30.6328867585,13.318,0.006,2964.825529550844,0.0013568316,2.3252877906373968,0.000238955,2.2775710489443206,0.101888046,29370.954615017516,1391.3828,"[7, 8, 34, 61]",found in faint-star QLP search; ~8000 ppm secondary in SPOC s61; v-shaped,,,1,1.1,0.11,12.8754,1.32894,1375.7827266209174,5744.0,273.3,846.6821647607308,27.171238,False,5,5,5,5,5,5,5,2021-06-04 00:47:32.987026+00:00,2024-09-09 14:54:56.210000+00:00
40642,spoc-s03-b01,SPOC,279740441,273.01,EB,51.504634,-64.548553,51.5044717969,-64.5481082812,11.461,0.06,1386.095086737483,0.001412562,0.7418594494026928,8.905399e-05,1.5026957805947203,0.1196039,2983.6257317300756,173.75093,[3],NEB on 279740439 (SG1),4.57,0.12,1,0.66174,0.0974527,6.023834730188056,7.4662147,1330.6211478921057,4304.6,64.0,740.8643338415213,16.765955,True,5,5,5,5,5,5,5,2018-11-30 22:06:25+00:00,2021-12-06 11:50:26.468000+00:00
79983,spoc-s90-b0A,QLP,458856474,1978.01,EB,161.1405173,-59.7376084,161.140515484,-59.7376080264,7.571,0.017,3751.695956274444,0.0016972964,6.081043046196433,0.0009196302,4.8182489544612945,0.057610907,15384.17171226183,676.16626,"[10, 11, 36, 90]",V* V560 Car; SB with P=6.0803; TFOP FP; retired as SEB1,4.08,1.27,1,1.0,0.0,20.786151307104433,7.760419,998.5796935972144,8719.5,297.6,234.99137527740317,22.714664,False,5,5,5,5,5,5,5,2020-06-17 17:40:45.125621+00:00,2026-02-18 02:21:12.700000+00:00
163230,qlp-s79-ffi,QLP,317397615,1614.01,EB,349.79641960000004,75.0179443,349.796328628,75.0178640319,10.235,0.006,3479.1379225,0.0015525,0.7438074,1.1e-06,1.377,0.058,633.0,25.414,"[17, 18, 19, 24, 25, 52, 58, 59, 78, 79]",Likely EB; a/Rs close to 1; TFOP FP/NEB,,,1,4.04,,9.77911,,1790.0,5182.0,122.0,1705.03,31.0,False,5,5,5,5,5,5,5,2019-12-19 20:58:22+00:00,2024-08-19 14:35:58.585000+00:00
233525,qlp-s33-faintsearch,FAINT,72097808,4740.01,PC,92.373375,-6.061511,92.373395,-6.061524,11.572,0.018,2226.154086,0.0014336,5.7728793,0.0005881,3.883,0.296,6900.0,2.30808,[33],found in faint-star QLP search; no stellar radius; Rp may be too large if host star is evolved,,,1,,,,,0.0,,,,41.0,False,3,4,3,3,4,4,4,2021-12-21 00:34:55.754425+00:00,2024-08-22 15:41:09.420339+00:00
234825,qlp-s39-faintsearch,FAINT,213111428,5023.01,PC,257.1238163,-51.5314,257.123768735,-51.5316610031,14.958,0.008,2386.471282,1.73e-05,2.2749988,9e-07,0.632,0.0,68800.0,1.32978,[39],found in faint-star QLP search,4.9,0.0,1,0.32,0.01,17.0496,0.531341,398.0,3199.0,157.0,4.17143,9.0,False,3,4,3,3,4,4,4,2022-01-06 22:49:47.055699+00:00,2024-08-22 15:41:09.420339+00:00
63176,spoc-s01-s65-b0A-PC,SPOC,308307606,517.01,EB,120.199967,-60.865677,120.199910901,-60.8656328002,13.151,0.018,1412.7294526510734,0.001272626,9.88502437905873,1.17609725e-05,2.4234352789528923,0.1411991,9891.36817605287,513.5525,"[4, 7, 8, 9, 61, 62, 63, 64]",9.9 day eccentric system ; retired as TFOP FP/EB,4.39493,0.0,1,0.8191959857940674,0.0,11.917360146695485,8.328078,728.1185956969225,5522.0,180.0,66.42468337596225,25.435297,False,5,5,5,5,5,5,5,2019-03-18 17:05:11+00:00,2023-11-01 12:13:25.078000+00:00
191134,qlp-s32-ffi,QLP,31114545,2468.01,EB,80.8960146,-24.1212954,80.8960991439,-24.1212956312,10.36,0.008,2196.8734203,0.0031788,24.4232697,0.0001365,3.788,1.856,1920.0,9.13313,"[5, 6, 32]",some depth-aperture correlation; retired as TFOP FP/NEB,3.75,0.08,1,2.37,0.11,11.2009,0.952464,782.0,6102.0,134.2,62.1143,22.0,False,5,5,5,5,5,5,5,2021-02-03 23:44:46.451426+00:00,2024-09-17 14:32:28.369000+00:00
150001,qlp-s41-ffi,QLP,350995812,1145.01,EB,291.92138339999997,36.5298718,291.92142029,36.5298982189,8.501,0.008,2440.7695268,0.0004339,2.9722662,4.7e-06,1.418,0.139,7970.0,13.507,"[14, 40, 41]",Centroid offset; v-shaped; too large (Rp > 18 Re); Vrot > 200 km/s; retired as TFOP FP/NEB,,,1,,,,,1868.0,8562.5,998.1,2025.26,32.0,False,5,5,5,5,5,5,5,2019-09-03 15:31:11+00:00,2020-05-20 19:58:55.960000+00:00
201586,spoc-s01-s65-b0A-PC,QLP,45655786,2809.01,PC,149.0348336,-38.0888717,149.034707747,-38.0888338308,10.909,0.006,2989.988649752868,0.0006618982,3.1660848834105617,7.6169e-05,2.6922287139567107,0.05348491,5175.032068578258,78.0552,"[9, 35, 36, 62, 63]",found in s36 and also faint-star QLP search,,,1,1.3377000093460083,0.0,10.33340502695744,0.16223255,1403.2634401747885,6225.0,,916.3847298416438,61.31363,False,3,4,3,3,4,4,4,2021-06-03 22:37:59.105158+00:00,2024-01-16 20:44:00.003000+00:00
79199,qlp-s64-ffi,QLP,253132689,1971.01,EB,194.7697741,-57.2537107,194.769772775,-57.2537134622,10.274,0.018,3062.3833233,0.0019982,3.217824,7.4e-06,1.735,0.259,1288.0,62.4203,"[11, 37, 38, 64]",TFOP FP/NEB; centroid offset centered nearby,4.17,0.56,1,1.67,0.09,5.84702,0.35263,1081.0,5418.0,169.6,227.191,23.0,False,5,5,5,5,5,5,5,2020-06-17 17:40:44.818874+00:00,2023-05-31 13:12:02.673000+00:00
173363,qlp-s77-ffi,QLP,270333769,2044.01,EB,351.8803335,61.3925368,351.880280605,61.3925152439,10.489,0.064,3418.3678856,0.0029592,4.1207509,1.52e-05,2.158,0.565,973.0,80.9931,"[17, 18, 24, 57, 58, 77]",Minor depth aperture correlation; TFOP NEB/FP,4.09,0.1,1,2.38,0.13,7.46471,0.54253,1963.0,9953.0,965.5,2466.19,17.0,False,5,5,5,5,5,5,5,2020-06-19 07:20:03.963959+00:00,2024-07-25 13:45:40.587000+00:00
169591,spoc-CTOIs,CTOI,174302697,1896.01,PC,352.178248083915,47.3495198172267,352.178610033,47.3495213873,8.88374,0.006,1743.7270141091344,0.002370027,,,16.10462818699697,0.16959512,2816.522418479335,115.85219,"[16, 17]",Single transit; Rp based on first event is ~14 Re (DD); CTOI from Planet Hunters,4.18569,0.0924767,1,1.60572,0.0682312,8.95562872749283,0.43547082,1018.830033091721,6750.0,178.876,254.64078017606576,35.01022,False,3,4,3,3,4,4,4,2020-05-29 16:46:26.570853+00:00,2020-05-29 12:39:35.308000+00:00
47895,qlp-s31-ffi,SPOC/QLP,49899799,416.01,EB,48.854273,-2.175283,48.8543929382,-2.17531441384,8.259,0.018,2163.41477,0.00108,7.0114,1e-05,4.8,1.184,8970.0,12.8786,"[4, 31]",tropical Jupiter,4.01,0.31,1,1.82,0.08,18.1417,1.08769,1459.0,6084.8,35.2,753.673,179.0,False,5,5,5,5,5,5,5,2019-01-16 19:24:28+00:00,2021-01-10 20:32:33.005000+00:00
7653955,qlp-s88-faintsearch,FAINT,54391400,7618.01,PC,118.35359089,-14.7997353213,118.353506488,-14.7995149845,11.5546,0.006,3714.391009985195,0.0040415411458977,6.772211163044909,2.3655051790613068e-05,2.2996754641675192,3.649480662516845,1685.5850929372334,157.76559714728114,"[7, 34, 61, 88]",found in faint-star QLP search,4.51347,0.123064,1,0.721926,0.0756784,2.9543562582992227,0.3557352279709754,823.4686263573888,4001.0,128.519,76.71785607411245,28.051027907177733,False,2,4,1,1,4,4,4,2025-11-20 22:21:48.698628+00:00,2025-11-20 20:34:29.700000+00:00
46545,qlp-s69-ffi,SPOC,154618248,245.01,PC,345.77877,-33.500373,345.779167736,-33.5004699294,8.441,0.017,3203.4386594,0.0012397,8.7709021,9.7e-06,0.926,0.354,1107.0,3600.33,"[2, 28, 29, 69]",two stars in pixel; variable host,4.438,0.0,1,1.46,0.01,12.5053,3.72981,886.0,6208.0,117.0,102.621,11.0,False,3,4,3,3,4,4,4,2018-11-29 21:52:42+00:00,2024-12-05 15:44:41.381000+00:00
149989,qlp-s47-tois,QLP,147576037,1157.01,EB,144.341553,68.4586575,144.341393265,68.4587047475,9.604,0.011,2603.7657734,0.0007837,13.0727479,1.84e-05,3.044,0.198,4080.0,407.257,"[14, 20, 21, 40, 41, 47]",v-shaped; size inconsistent with insolation or planetary nature; Rp > 30 Re in qlp-s47-tois,3.37,0.08,1,3.59,0.18,35.7944,8.17427,1074.0,5709.8,117.3,221.343,96.0,False,5,5,5,5,5,5,5,2019-08-27 16:09:25+00:00,2022-06-28 16:28:37.901000+00:00
148281,spoc-s14-s60-b0A-PC,SPOC,219698776,1243.01,PC,135.734013400945,71.6370312133384,135.732641191,71.6364157563,11.1966,0.00735934,2598.1431637,0.0019616,4.659516922688135,8.162405e-06,0.9011820686551052,0.19003154,1725.17062589876,137.73328,"[14, 20, 40, 47, 53, 60]",L1 candidate,4.74553,0.00760071,1,0.4907290041446686,0.014421,2.196150727482259,0.5582007,519.9004854520837,3489.0,157.0,17.266403809490182,14.432014,False,2,4,1,1,4,4,4,2019-10-17 00:30:12+00:00,2023-05-25 13:19:25.138000+00:00
202254,qlp-s38-tois,FAINT,107506563,3254.01,PC,212.73125,-31.23999,212.731306073,-31.2400722874,13.201,0.019,2357.8157594,0.0009827,1.6832809,3.4e-06,2.356,0.098,12430.0,4.845,"[11, 38]",found in faint-star QLP search,,,1,,,,,0.0,5286.9,1232.7,,39.0,False,3,4,3,3,4,4,4,2021-06-04 13:54:32.603442+00:00,2024-08-22 15:41:09.420339+00:00
52639,qlp-s64-ffi,QLP,82707763,1991.01,EB,169.958942,-51.866035,169.95863811,-51.8660714541,10.121,0.018,3065.0750375,0.0003572,6.6570835,3e-06,5.285,0.129,7164.0,59.8202,"[10, 37, 63, 64]",TFOP FP; retired as SEB1,4.13,0.32,1,1.73,0.08,14.8934,0.684568,1336.0,5805.6,289.6,528.884,175.0,False,5,5,5,5,5,5,5,2020-06-17 20:08:08.231134+00:00,2023-05-31 11:23:00.223000+00:00
149761,qlp-s55-tois,QLP,330332501,1328.01,EB,315.1104213,46.060548299999994,315.110365863,46.0604485845,10.36,0.03,2819.7895185,0.0046357,4.0157492,2.09e-05,2.706,0.422,1150.0,94.9901,"[15, 16, 55]",centroid offset to N in qlp-s55; retired as TFOP FP/NEB,3.94,0.09,1,2.07,0.09,6.47219,0.4640649999999999,1417.0,6585.0,233.8,669.61,15.0,False,5,5,5,5,5,5,5,2019-10-17 00:30:12+00:00,2022-12-07 16:20:13.923000+00:00
50288,qlp-s08-ffi,QLP,118021229,614.01,EB,128.475349,-20.9406,128.475093525,-20.9406462853,9.896,0.018,1518.2814,0.00274,0.88501,0.00021,1.622,0.202,820.279,1.76139,[8],,3.75,0.59,1,2.15,0.04,6.77007,0.340373,1865.0,5362.0,52.1,2010.85,22.0,False,3,4,3,3,4,4,4,2019-04-13 05:20:07+00:00,2019-04-13 05:20:07+00:00
47913,spoc-s04-b03,SPOC/QLP,257567854,403.01,KP,52.818043,-23.819696,52.8180373957,-23.8197923893,11.164,0.018,1411.901592,0.000546,3.532822,0.000138,3.44312,0.046901,11283.619423,137.88638,[4],WASP-22b,4.34152,0.0,1,1.25,0.0,13.474905,0.184494,1372.1206974853585,6153.0,0.0,837.7033715730458,88.35828,False,5,5,5,5,5,5,5,2019-02-08 20:04:48+00:00,2024-09-18 20:03:15.568000+00:00
280792,qlp-s65-faintsearch,FAINT,291668351,6609.01,PC,217.9855802,-54.4006134,217.985494879,-54.4006515422,13.208,0.006,3083.7724102,0.0048346,12.9414603,6.84e-05,3.75,0.335,13164.0,841.322,"[11, 38, 65]",found in faint-star QLP search,4.45,,1,1.01,,10.6791,,771.0,5832.0,122.0,58.6863,13.0,False,3,4,3,3,4,4,4,2023-08-15 20:53:44.980275+00:00,2024-08-22 15:41:09.420339+00:00
149306,qlp-s57-ffi,QLP,233390838,1341.01,EB,301.5592895,59.4908638,301.559262141,59.4907707717,9.536,0.006,2820.5729936,0.0009098,6.4474918,4.9e-06,2.643,0.27,9270.0,5696.09,"[14, 15, 16, 17, 41, 55, 57]",significant secondary in spoc-s14-s41 multisector (849 ppm); retired as EB,4.13,0.09,1,1.69,0.07,48.9878,2.86097,1443.0,6477.6,101.6,720.601,231.0,False,5,5,5,5,5,5,5,2019-10-30 21:47:36+00:00,2022-12-05 14:51:08.897000+00:00
79469,qlp-s38-ffi,QLP,383531859,1977.01,EB,216.1477119,-60.3836005,216.147711228,-60.3836011668,9.595,0.019,2352.1857995,0.0025185,17.0614756,7.55e-05,3.384,0.341,2730.0,55.776,"[11, 38]",crowded field; eccentric EB; TFOP FP; retired as NEB,4.09,1.38,1,2.1418299674987793,0.0,17.104802670514072,10.311735,1158.612592075138,9184.7,290.3,425.8669903972938,27.0,False,5,5,5,5,5,5,5,2020-06-17 17:40:45.082631+00:00,2021-09-24 16:36:18.702000+00:00
277310,qlp-s63-faintsearch,FAINT,71674064,6522.01,PC,156.403104,-32.5926283,156.40306646,-32.5928273183,11.374,0.006,3034.3448425,0.0025481,4.7383479,1.82e-05,1.935,1.115,1843.0,1530.0,"[9, 36, 62, 63]",found in faint-star QLP search,4.48,0.09,1,0.89,0.05,4.7507,1.55542,1285.0,5109.0,130.1,453.403,13.0,False,3,4,3,3,4,4,4,2023-06-15 21:44:33.707848+00:00,2024-08-22 15:41:09.420339+00:00
172777,spoc-s14-s60-b0A-CP,SPOC,230127302,1246.04,CP,251.116487458471,70.4296389962785,251.11587017,70.4299917429,11.1802,0.0061,1700.697302228907,0.0027322455,37.92519833653828,0.00012524855,3.5345219475186136,0.39733,1370.788853857723,78.83223,"[14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",TOI-1246 e/.04,4.49143,0.0842768,4,0.8761540055274963,0.051,3.2416429594034772,1.1774186,462.428269632085,5141.0,122.049,10.806834623881468,16.44205,False,5,5,5,5,5,5,5,2020-07-16 04:56:45.540573+00:00,2023-06-13 16:20:13.292000+00:00
50144,qlp-s61-ffi,QLP,333821572,974.01,EB,116.2749091,-17.175111899999997,116.274911476,-17.1751098148,10.434,0.006,2985.0276279,0.0015473,2.8259491,4.9e-06,2.409,0.863,2206.0,228.166,"[7, 34, 61]",TFOP FP/NEB,4.21,0.08,1,1.84,0.07,8.56637,0.636143,2271.0,8192.0,132.7,4419.71,29.0,False,5,5,5,5,5,5,5,2019-07-24 15:58:33+00:00,2023-03-08 15:26:45.919000+00:00
42468,qlp-s69-ffi,QLP,233964642,334.01,PC,36.498808,-63.64756,36.4987180727,-63.6476072296,9.542,0.019,3188.7130232,0.0002552,17.9160113,3.5e-06,1.889,0.07,9906.0,690.225,"[1, 2, 3, 28, 29, 30, 68, 69]",v-shaped; TFOP APC/SB1,4.11,0.31,1,1.57,0.07,18.2667,0.987092,639.0,6090.2,99.1,27.7718,139.0,False,3,4,3,3,4,4,4,2018-09-29 02:24:31+00:00,2023-11-16 14:38:20.154000+00:00
41585,qlp-toi-update-03-29-22,QLP,355637190,293.01,PC,358.154472,-54.468865,358.15453058,-54.468937615,11.004,0.018,2109.9113884,0.0004196,0.8054361,6e-07,1.06,0.171,2980.0,3.70654,"[1, 2, 28, 29]",V-shaped; TFOP APC: previously retired as BEB due to chromaticity; some odd-even,4.13,0.69,1,1.4,0.07,8.06243,0.509925,2017.0,5905.0,456.4,2752.55,98.0,False,3,4,3,3,4,4,4,2018-12-20 19:43:30+00:00,2022-03-29 18:08:53.511000+00:00
45302,qlp-s01s02,QLP,229091748,382.01,EB,3.79769,-46.272415,3.79783320854,-46.272427929,12.66,0.018,1354.59152,0.00135,0.4568,4e-05,0.548,0.067,3428.7,9.59936,[2],TFOP FP; retired as NEB,4.35,,1,1.03,0.02,6.64264,0.384265,1616.0,5777.0,66.7,1132.97,17.0,False,5,5,5,5,5,5,5,2018-12-20 19:43:30+00:00,2021-12-06 18:40:14.545000+00:00
201364,qlp-s36-tois,FAINT,413372087,2976.01,PC,160.9369708,-21.5408022,160.936850702,-21.5407809625,13.228,0.009,2300.5139331,0.0012869,3.4859402,9.3e-06,1.532,0.347,11410.0,69.8695,"[9, 36]",found in faint-star QLP search,4.33,,1,1.18,,14.101,,1137.0,5941.0,122.0,278.288,22.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:37.547632+00:00,2024-08-22 15:41:09.420339+00:00
51666,spoc-s01-s69-b0A-PC,SPOC,41227743,804.01,EB,91.519877,-69.420275,91.5197831498,-69.4202384306,10.714,0.018,1326.2439393892416,0.0020504836,1.4188152815023043,8.358458e-06,4.575428809727892,0.30296963,136.34716075769128,9.319393,"[1, 2, 4, 5, 6, 7, 8, 10, 11, 13, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 62, 63, 64, 66, 67, 68, 69]",Crowded field. Low SNR. Some depth aperture correlation. Asymmetric transit shape. No stellar radius. Match to NEB OGLE-LMC-ECL-25824 at half of alerted period (~1.419 days) with significant (~5+ sigma) odd-even; retired as TFOP FP/NEB,4.30679,2.00394,1,,,,,1622.0595854108642,5988.0,192.0,1636.0185236669545,16.122972,False,5,5,5,5,5,5,5,2019-06-14 18:35:01+00:00,2025-12-11 17:04:21.300000+00:00
234342,qlp-s37-faintsearch,FAINT,45465399,4879.01,PC,130.6440286,-59.6199794,130.643982984,-59.6199550287,13.334,0.006,2325.0081861,0.0047559,5.3763108,4.54e-05,2.339,0.327,4040.0,9.8604,"[8, 9, 10, 35, 36, 37]",found in faint-star QLP search,4.2,,1,1.53,,9.71605,,1099.0,6543.0,122.0,242.224,12.0,False,3,4,3,3,4,4,4,2021-12-21 22:36:43.787352+00:00,2024-08-22 15:41:09.420339+00:00
162259,qlp-s57-ffi,QLP,127425841,1545.01,EB,6.0306825,40.1656184,6.03061708182,40.1655706203,9.832,0.006,2880.3194801,0.0008324,1.5166573,7e-06,1.607,0.255,1590.0,87.0534,"[17, 57]",V-shaped; TFOP FP/EB,4.03,0.09,1,2.0,0.08,7.73846,0.425139,1954.0,6905.3,169.9,2422.33,40.0,False,5,5,5,5,5,5,5,2019-12-05 21:41:10+00:00,2022-12-07 12:40:46.606000+00:00
187424,spoc-s29-b02,SPOC,32487566,2386.01,KP,4.60292011412278,-15.2672993081337,4.60304237091,-15.2674043926,10.5853,0.0077,2090.3831069871935,0.00048461024,2.75673948742882,0.00010442861,2.380856473663087,0.03320816,9248.475991774574,115.61662,[29],WASP-26 b,4.26998,0.0823565,1,1.28427,0.0685126,13.804466129654852,0.7482012,1509.0388299098358,6034.0,132.477,1225.526373292459,85.956696,False,5,5,5,5,5,5,5,2020-11-06 18:59:46.181511+00:00,2020-11-06 13:58:03.366000+00:00
171277,qlp-s78-ffi,SPOC,357416482,2017.01,EB,228.9500728,27.3617685,228.949818564,27.3618100643,8.206,0.006,3434.9402491,0.0001292,5.49826,9e-07,2.04,0.154,12929.0,575.928,"[24, 51, 78]",TIC match 357416480 (12.5 TESS mag star); TFOP FP as an EB with a low mass M dwarf companion,,,1,1.34,,16.2801,,0.0,6362.6,,232.345,159.0,False,5,5,5,5,5,5,5,2020-06-19 06:00:39.745926+00:00,2024-08-05 14:50:26.744000+00:00
160374,qlp-s49-tois,SPOC,230386397,2099.01,EB,285.785872810861,64.2299795336882,285.78601103,64.2302560998,11.2011,0.006,2626.6703762,0.0040686,19.5078657,0.0001229,4.603,0.754,1770.0,17.4455,"[14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49]",centroid offset onto two fainter stars (TIC 230386395; TIC 230386399); retired as NEB,4.56,0.0980273,1,0.71,0.06,3.92839,0.454226,780.0,4316.0,115.142,61.4917,16.0,False,5,5,5,5,5,5,5,2020-07-15 20:44:32.334856+00:00,2022-08-19 15:59:05.583000+00:00
41047,spoc-s01-s36-b0A,SPOC/QLP,51912829,180.01,EB,14.2984,-67.496272,14.2986394077,-67.4961892581,9.481,0.02,1325.8963923337667,9.1541515e-05,0.8353898560749352,3.170416e-05,1.0385174695471606,0.03870001,2265.3656618563514,28.229282,"[1, 2, 28, 29, 68]",TFOP APC; retired as BEB; clear secondary,3.77654,0.33082,1,2.070120096206665,0.0942464,10.05082533378462,0.81025904,2917.1103577353547,6082.0,193.0,17113.247799029745,63.1018,False,5,5,5,5,5,5,5,2018-11-03 00:36:48+00:00,2023-11-02 19:41:47.627000+00:00
149995,qlp-s74-ffi,QLP,122220263,1134.01,EB,290.020843,36.6377055,290.020959762,36.637774302,9.036,0.006,3333.4379834,0.006535,18.6922101,0.0001259,7.765,1.008,11126.0,185.114,"[14, 40, 41, 54, 74]",alerted as single; now have period but identified as SB1 by TFOP; retired as TFOP FP,4.09,0.09,1,1.65,0.07,18.1458,0.786783,1141.0,6277.0,125.8,282.175,36.0,False,3,4,3,3,4,4,4,2019-09-03 15:31:11+00:00,2024-03-07 13:38:58.579000+00:00
208247,qlp-s21-faintsearch,FAINT,841226527,3843.01,PC,150.8920674,67.9905317,150.891937245,67.9903784813,11.479,0.006,1883.5446368,0.0039125,19.5112506,0.0006207,3.896,0.81,4080.0,113.298,"[14, 20, 21]",found in faint-star QLP search,,,1,,,,,0.0,,,,20.0,False,3,4,3,3,4,4,4,2021-06-23 15:20:58.673259+00:00,2024-08-22 15:41:09.420339+00:00
234176,qlp-s36-faintsearch,FAINT,48274889,4864.01,PC,148.0647797,-33.0449351,148.064822807,-33.0449646864,13.059,0.006,2990.5929506109555,0.0023142127,5.2410982,2.23e-05,1.188,0.248,5660.0,22.9389,"[9, 35, 36, 62]",found in faint-star QLP search; v-shaped; possible secondary near phase 0.46,4.4,,1,1.12,,9.54095,,752.0,6119.0,123.0,53.3051,12.0,False,3,4,3,3,4,4,4,2021-12-21 22:33:26.142040+00:00,2024-08-22 15:41:09.420339+00:00
254906,qlp-s56-tois,SPOC,194076601,5816.01,PC,307.215692434922,42.2240203090466,307.215707586,42.2240140898,11.2546,0.0061,2842.0623827,0.0017281,20.4282929,0.0001567,7.501,0.404,7660.0,236.002,"[14, 15, 41, 55, 56]",,4.45701,0.0,1,1.47,,12.8306,,1355.0,8991.0,123.0,559.996,36.0,False,3,4,3,3,4,4,4,2022-10-12 18:12:33.315642+00:00,2023-02-05 23:40:49.410000+00:00
308048,qlp-s80-ffi,QLP,329821992,7053.01,PC,281.7084296,12.5545048,281.708479619,12.5545087932,7.783,0.006,3503.9423697,0.0054163,2.8637988,0.0016009,2.746,0.768,266.0,28.3694,[80],possibly evolved host; weak; possible offset to W,3.49,0.07,1,4.62,0.17,7.75857,0.54849,2502.0,9416.0,249.4,6505.86,11.0,False,3,4,3,3,4,4,4,2024-09-24 23:12:11.714646+00:00,2024-09-24 17:45:02.206000+00:00
228106,qlp-s73-ffi,QLP,1950736,4610.01,EB,79.0438036,30.5853813,79.0432404191,30.585071658,10.075,0.006,3307.7293733,0.0043055,3.1129681,1.71e-05,2.308,0.637,585.0,42.0986,"[19, 43, 44, 45, 71, 73]",centroid offset to SW in QLP s71+s73; TFOP FP/NEB,4.57,0.11,1,0.69,0.07,1.5002,0.16511,977.0,4104.0,124.6,151.507,16.0,False,5,5,5,5,5,5,5,2021-11-09 21:10:04.949588+00:00,2024-02-05 14:31:28.775000+00:00
209145,qlp-s52-tois,FAINT,1271152446,4022.01,PC,255.1289932,59.6256179,255.128886012,59.6256599592,13.397,0.006,2652.5981614,0.0020883,7.2089041,2.35e-05,3.445,0.155,6140.0,2.79796,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 40, 41, 47, 48, 49]",found in faint-star QLP search; no stellar parameters and a Gaia DR3 RUWE of 6.422635; Rp/R* of 8%,,,1,,,,,0.0,,,,31.0,False,3,4,3,3,4,4,4,2021-06-23 15:25:57.890042+00:00,2024-08-22 15:41:09.420339+00:00
